LOCN_NBR,STORE_NAME,BIS_NM,ADR,ADDRESS,CTY,CITY,STE,ZIP,PHN,FAX,COM_PHN,HRS,LAT,LNG,DIRE,CD,LOGO,CST_SEV,CNTY,mon_opn,mon_cse,tue_opn,tue_cse,wed_opn,wed_cse,thu_opn,thu_cse,fri_opn,fri_cse,sat_opn,sat_cse,sun_opn,sun_cse,TIME_ZONE,showProductAisleNumber,showProductBayNumber,showMetaProducts,showStoreMapView,showInStockPageView,showProductLocations,leadCaptureEnabled,,,,,,,,,,,,,,,,,,,,,
2571,Mcalester Lowe's,"LOWE'S OF MCALESTER, OK",530 SOUTH GEORGE NIGH EXPRESSWAY,530 South George Nigh Expy,MCALESTER,Mcalester,OK,74501,(918) 715-2000,(918) 715-2003,(918) 715-2028,,34.9158399,-95.74326459,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2572,Mechanicsville Lowe's,"LOWE'S OF MECHANICSVILLE, VA",6425 MECHANICSVILLE TURNPIKE,6425 Mechanicsville Turnpike,MECHANICSVILLE,Mechanicsville,VA,23111,(804) 417-8000,(804) 417-8003,(804) 417-8028,,37.61305321,-77.32626777,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2573,Meridian Lowe's,"LOWE'S OF MERIDIAN, ID",3400 NORTH EAGLE ROAD,3400 North Eagle Rd,MERIDIAN,Meridian,ID,83646,(208) 898-5220,(208) 898-5223,(208) 898-5248,,43.63487329,-116.3513344,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2574,Midwest City Lowe's,"LOWE'S OF MIDWEST CITY, OK",7151 SE 29TH STREET,7151 SE 29th St,MIDWEST CITY,Midwest City,OK,73110,(405) 869-8700,(405) 869-8703,(405) 869-8728,,35.43704056,-97.40300703,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2575,Mocksville Lowe's,"LOWE'S OF MOCKSVILLE, NC",1427 YADKINVILLE ROAD,1427 Yadkinville Rd,MOCKSVILLE,Mocksville,NC,27028,(336) 936-2560,(336) 936-2563,(336) 936-2588,,35.91763706,-80.58671212,,N,,Yes,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2576,Monett Lowe's,"LOWE'S OF MONETT, MO",925 EAST US HIGHWAY 60,925 East U.S. Highway 60,MONETT,Monett,MO,65708,(417) 393-2000,(417) 393-2003,(417) 393-2028,,36.91172097,-93.89722613,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2577,MT. Dora Lowe's,"LOWE'S OF MT. DORA, FL",18795 US HIGHWAY 441,18795 U.S. Highway 441,MT. DORA,Mt. Dora,FL,32757,(352) 385-3600,(352) 385-3603,(352) 385-3628,,28.82671234,-81.64495336,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2578,N. Colorado Springs Lowe's,"LOWE'S OF N. COLORADO SPRINGS, CO",4252 ROYAL PINE DRIVE,4252 Royal Pine Dr,COLORADO SPRINGS,Colorado Springs,CO,80920,(719) 799-1400,(719) 799-1403,(719) 799-1428,,38.97069848,-104.7492134,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2579,Portland-delta Park Lowe's,"LOWE'S OF PORTLAND-DELTA PARK, OR",1160 N. HAYDEN MEADOWS DRIVE,1160 N. Hayden Meadows Dr,PORTLAND,Portland,OR,97217,(503) 737-3000,(503) 737-3003,(503) 737-3028,,45.59313225,-122.6772076,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2580,New Lenox Lowe's,"LOWE'S OF NEW LENOX, IL",2480 EAST LINCOLN HIGHWAY,2480 East Lincoln Highway,NEW LENOX,New Lenox,IL,60451,(815) 215-6000,(815) 215-6003,(815) 215-6028,,41.50706997,-87.9187534,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2581,Nicholasville Lowe's,"LOWE'S OF NICHOLASVILLE, KY",1421 KEENE ROAD,1421 Keene Rd,NICHOLASVILLE,Nicholasville,KY,40356,(859) 881-6200,(859) 881-6203,(859) 881-6228,,37.90018601,-84.58560274,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2582,Ocotillo Lowe's,"LOWE'S OF OCOTILLO, AZ",4300 SOUTH ARIZONA AVENUE,4300 South Arizona Ave,CHANDLER,Chandler,AZ,85248,(480) 883-2200,(480) 883-2203,(480) 883-2228,,33.24397334,-111.8428941,,N,,,US,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,07.00.00,20.00.00,America/Phoenix,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2583,Palm Desert Lowe's,"LOWE'S OF PALM DESERT, CA",35900 MONTEREY AVENUE,35900 Monterey Ave,PALM DESERT,Palm Desert,CA,92211,(760) 449-9060,(760) 449-9063,(760) 449-9088,,33.78878473,-116.3868902,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2584,Palmyra Lowe's,"LOWE'S OF PALMYRA, PA",70 NORTH LONDONDERRY SQUARE,70 North Londonderry Sq,PALMYRA,Palmyra,PA,17078,(717) 473-2030,(717) 473-2033,(717) 473-2058,,40.32212639,-76.56507361,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2585,Petoskey Lowe's,"LOWE'S OF PETOSKEY, MI",2140 ANDERSON ROAD,2140 Anderson Rd,PETOSKEY,Petoskey,MI,49770,(231) 753-5100,(231) 753-5103,(231) 753-5128,,45.3475479,-84.97352842,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,22.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2586,Plover Lowe's,"LOWE'S OF PLOVER, WI",230 CROSSROADS DRIVE,230 Crossroads Dr,PLOVER,Plover,WI,54467,(715) 869-9000,(715) 869-9003,(715) 869-9028,,44.49503763,-89.51026921,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2587,Pocatello Lowe's,"LOWE'S OF POCATELLO, ID",650 BULLOCK STREET,650 Bullock St,POCATELLO,Pocatello,ID,83202,(208) 236-8900,(208) 236-8903,(208) 236-8928,,42.91127728,-112.4604582,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2588,Roeland Park Lowe's,"LOWE'S OF ROELAND PARK, KS",4960 ROE BOULEVARD,4960 Roe Blvd,ROELAND PARK,Roeland Park,KS,66205,(913) 261-1040,(913) 261-1043,(913) 261-1068,,39.03849074,-94.64199053,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2589,S. Bel Air Lowe's,"LOWE'S OF S. BEL AIR, MD",414 CONSTANT FRIENDSHIP BOULEVARD,414 Constant Friendship Blvd,ABINGDON,Abingdon,MD,21009,(443) 456-7080,(443) 456-7083,(443) 456-7108,,39.45761192,-76.31912129,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2591,S. Bristol Lowe's,"LOWE'S OF S. BRISTOL, TN",1340 VOLUNTEER PARKWAY,1340 Volunteer Pkwy,BRISTOL,Bristol,TN,37620,(423) 989-7500,(423) 989-7503,(423) 989-7528,,36.56106253,-82.21154179,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2592,Shelbyville Lowe's,"LOWE'S OF SHELBYVILLE, KY",544 TAYLORSVILLE ROAD,544 Taylorsville Rd,SHELBYVILLE,Shelbyville,KY,40065,(502) 844-2720,(502) 844-2723,(502) 844-2748,,38.20812509,-85.26591367,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2593,South Bend Lowe's,"LOWE'S OF SOUTH BEND, IN",250 WEST IRELAND ROAD,250 West Ireland Rd,SOUTH BEND,South Bend,IN,46614,(574) 299-5126,(574) 299-5129,(574) 299-5154,,41.62679566,-86.25423683,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2594,Severn Lowe's,"LOWE'S OF SEVERN, MD",415 GEORGE CLAUSS BOULEVARD,415 George Clauss Blvd,SEVERN,Severn,MD,21144,(443) 883-4135,(443) 883-4138,(443) 883-4163,,39.14855726,-76.64773586,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2595,Spartanburg Lowe's,"LOWE'S OF SPARTANBURG, SC",120 EAST BLACKSTOCK ROAD,120 East Blackstock Rd,SPARTANBURG,Spartanburg,SC,29301,(864) 216-4934,(864) 216-4937,(864) 216-4962,,34.93409385,-81.99125584,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2596,Thibodaux Lowe's,"LOWE'S OF THIBODAUX, LA",614 NORTH CANAL,614 North Canal,THIBODAUX,Thibodaux,LA,70301,(985) 493-2874,(985) 493-2877,(985) 493-2902,,29.81223251,-90.81701495,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2597,Twin Falls Lowe's,"LOWE'S OF TWIN FALLS, ID",1350 BLUE LAKES BOULEVARD NORTH,1350 Blue Lakes Blvd North,TWIN FALLS,Twin Falls,ID,83301,(208) 737-4160,(208) 737-4163,(208) 737-4188,,42.58557051,-114.4581734,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2598,Van Buren Lowe's,"LOWE'S OF VAN BUREN, AR",2120 FAYETTEVILLE ROAD,2120 Fayetteville Rd,VAN BUREN,Van Buren,AR,72956,(479) 494-4470,(479) 494-4473,(479) 494-4498,,35.46696279,-94.35389567,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2600,Warrensburg Lowe's,"LOWE'S OF WARRENSBURG, MO",912 NORTH COLLEGE AVENUE,912 North College Ave,WARRENSBURG,Warrensburg,MO,64093,(660) 747-1001,(660) 747-1004,(660) 747-1029,,38.77771002,-93.73827123,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2601,Waxahachie Lowe's,"LOWE'S OF WAXAHACHIE, TX",1420 N. HIGHWAY 77,1420 N. Highway 77,WAXAHACHIE,Waxahachie,TX,75165,(214) 399-2000,(214) 399-2003,(214) 399-2028,,32.42338246,-96.83726558,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2602,Waynesboro Lowe's,"LOWE'S OF WAYNESBORO, VA",801 LEW DEWITT BOULEVARD,801 Lew Dewitt Blvd,WAYNESBORO,Waynesboro,VA,22980,(540) 946-3760,(540) 946-3763,(540) 946-3788,,38.06679897,-78.94018683,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2603,Xenia Lowe's,"LOWE'S OF XENIA, OH",126 HOSPITALITY DRIVE,126 Hospitality Dr,XENIA,Xenia,OH,45385,(937) 347-4000,(937) 347-4003,(937) 347-4028,,39.68615797,-83.96918341,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2604,Concord Lowe's,"LOWE'S OF CONCORD, CA",1935 ARNOLD INDUSTRIAL WAY,1935 Arnold Industrial Way,CONCORD,Concord,CA,94520,(925) 566-9000,(925) 566-9003,(925) 566-9028,,38.00526992,-122.0436954,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2605,Tustin Lowe's,"LOWE'S OF TUSTIN, CA",2500 PARK AVENUE,2500 Park Ave,TUSTIN,Tustin,CA,92782,(714) 913-2663,(714) 913-2666,(714) 913-2691,,33.69954736,-117.8256533,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2606,Sandy Lowe's,"LOWE'S OF SANDY, UT",9291 SOUTH QUARRY BEND DRIVE,9291 South Quarry Bend Dr,SANDY,Sandy,UT,84094,(801) 790-5950,(801) 790-5953,(801) 790-5978,,40.58514295,-111.86028,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2607,Fountain Lowe's,"LOWE'S OF FOUNTAIN, CO",7710 FOUNTAIN MESA ROAD,7710 Fountain Mesa Rd,FOUNTAIN,Fountain,CO,80817,(719) 799-2613,(719) 799-2616,(719) 799-2641,,38.72133648,-104.701696,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2608,Bozeman Lowe's,"LOWE'S OF BOZEMAN, MT",1731 TSCHACHE LANE,1731 Tschache Ln,BOZEMAN,Bozeman,MT,59718,(406) 522-3240,(406) 522-3243,(406) 522-3268,,45.69810252,-111.0604713,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2609,Newport Lowe's,"LOWE'S OF NEWPORT, TN",120 EPLEY ROAD,120 Epley Rd,NEWPORT,Newport,TN,37821,(423) 613-1860,(423) 613-1863,(423) 613-1888,,35.94054565,-83.21441758,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2610,Tilton Lowe's,"LOWE'S OF TILTON, NH",48 LOWES DRIVE,48 Lowes Dr,TILTON,Tilton,NH,3276,(603) 729-2016,(603) 729-2019,(603) 729-2044,,43.44994039,-71.57977201,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2611,Papillion Lowe's,"LOWE'S OF PAPILLION, NE",8707 SOUTH 71ST PLAZA,8707 South 71st Plaza,PAPILLION,Papillion,NE,68133,(402) 516-0968,(402) 516-0971,(402) 516-0996,,41.17213562,-96.02076302,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2612,Hicksville Lowe's,"LOWE'S OF HICKSVILLE, NY",920 SOUTH BROADWAY,920 South Broadway,HICKSVILLE,Hicksville,NY,11801,(516) 733-7840,(516) 733-7843,(516) 733-7868,,40.74629138,-73.50246933,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2613,Clearfield Lowe's,"LOWE'S OF CLEARFIELD, PA",100 LOWES BOULEVARD,100 Lowes Blvd,CLEARFIELD,Clearfield,PA,16830,(814) 290-2000,(814) 290-2003,(814) 290-2028,,41.03360424,-78.39747912,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2614,Warren Lowe's,"LOWE'S OF WARREN, PA",2625 MARKET STREET,2625 Market St,WARREN,Warren,PA,16365,(814) 313-9003,(814) 313-9006,(814) 313-9031,,41.87824412,-79.15277384,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2617,Concord Lowe's,"LOWE'S OF CONCORD, NH",90 FORT EDDY ROAD,90 Fort Eddy Rd,CONCORD,Concord,NH,3301,(603) 573-4101,(603) 573-4104,(603) 573-4129,,43.21338982,-71.52923728,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2618,Gallatin Lowe's,"LOWE'S OF GALLATIN, TN",1301 NASHVILLE PIKE,1301 Nashville Pike,GALLATIN,Gallatin,TN,37066,(615) 230-2708,(615) 230-2711,(615) 230-2736,,36.36581557,-86.48677286,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2619,Keizer Lowe's,"LOWE'S OF KEIZER, OR",6225 ULALI DRIVE NE,6225 Ulali Dr NE,KEIZER,Keizer,OR,97303,(503) 304-3010,(503) 304-3013,(503) 304-3038,,45.0104131,-122.9998657,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2620,Madison Lowe's,"LOWE'S OF MADISON, MS",128 GRANDVIEW BOULEVARD,128 Grandview Blvd,MADISON,Madison,MS,39110,(601) 605-3660,(601) 605-3663,(601) 605-3688,,32.46594822,-90.12979375,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2621,Moultrie Lowe's,"LOWE'S OF MOULTRIE, GA",602 VETERAN'S PARKWAY NORTH,602 Veteran's Pkwy North,MOULTRIE,Moultrie,GA,31788,(229) 616-3440,(229) 616-3443,(229) 616-3468,,31.19375175,-83.76319096,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2622,Ridgeland Lowe's,"LOWE'S OF RIDGELAND, MS",910 EAST COUNTY LINE,910 East County Line,RIDGELAND,Ridgeland,MS,39157,(601) 952-1700,(601) 952-1703,(601) 952-1728,,32.40109819,-90.13921632,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
2623,Spotsylvania County Lowe's,"LOWE'S OF SPOTSYLVANIA COUNTY, VA",10101 SOUTHPOINT PARKWAY,10101 Southpoint Pkwy,FREDERICKSBURG,Fredericksburg,VA,22407,(540) 369-9000,(540) 369-9003,(540) 369-9028,,38.23994962,-77.50826918,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
